,EW,GMV,GMV Long Only,GMV Linear Shrinkage,GMV Nonlinear Shrinkage,GMV Robust
2023-10-02,0.05267302149421363,1.191683373806112,0.05206065424988985,0.5462948730564525,0.9005145080134815,0.32500130177181735
2023-10-31,0.06021693168876702,0.9670853552094194,0.0530583603119857,0.6270718682808396,0.7196164672953979,0.2526593986943743
2023-11-30,0.06506138993855966,1.774077848168112,0.08081404757676272,0.8725802939863991,1.3658293372020327,0.2565082024470668
2024-01-02,0.041440022948217775,1.006110996642142,0.047260966382073284,0.4376035121798577,0.7572253677923634,0.3376918936764634
2024-01-31,0.05457098840273962,0.8810009858947508,0.057602711165397835,0.4112107046783657,0.6611319327652644,0.4589065942912573
2024-02-29,0.049968991573929054,0.8525486969691757,0.05255868664608815,0.4729766219837188,0.651233124639526,0.42413608630522015
2024-04-01,0.057324092744049204,0.7048699998411952,0.060615909372644786,0.37707986896852513,0.5252797342657175,0.49545198767510557
2024-04-30,0.056255895458000214,0.5669681150742454,0.05571592630209636,0.357969421035165,0.4398009022341713,0.4977935917561445
2024-05-31,0.05593419260015843,0.9094996988914923,0.06763024256492534,0.4669074233989727,0.648914404656109,0.5397833884967617
2024-07-01,0.04150360481351739,0.7799483297335349,0.04610837153078426,0.41033669705325526,0.5607349710425341,0.6367993614588622
2024-07-31,0.04999738547844951,0.6437226818509214,0.048733040133261456,0.3454355325092529,0.4698303388449858,0.25945092498807065
2024-09-02,0.06684812495170703,0.8009577975622647,0.06699425744083778,0.6484535029827205,0.5944516359722151,0.5255894177284999
2024-09-30,0.047311773769234684,0.7502976873451932,0.05581133969038899,0.4349538855891207,0.5515904298977937,0.222679142983918
2024-10-31,0.04298984319974315,0.6813025898160802,0.04168733493897053,0.3857607971433976,0.5062433074774121,0.4798685981740588
2024-12-02,0.07036981908549934,0.5562036347608502,0.06368497212428806,0.3667823474398644,0.4414696419172148,0.1898464102587484
2025-01-02,0.057909874495084626,1.0200543866651979,0.0435745093380873,0.7060236068798582,0.755464513121364,0.49902728243343103
2025-01-31,0.05502430743897623,0.845240516153851,0.07363945415364098,0.517143106006273,0.593572128720921,0.48913775332812215
2025-02-28,0.059347393049208205,0.82072393210198,0.045153753028258026,0.4508733184278197,0.5877489121032822,0.1535751724264315
2025-03-31,0.0597298578451264,0.6931905346093735,0.059355519164118575,0.4360844676103369,0.49624710610079353,0.403920538696458
2025-04-30,0.07919433499575884,0.8034430498252999,0.07738154030594045,0.5158546497225492,0.5734563818481999,0.23120740453172292
2025-06-02,0.07994408701555267,0.8849087427262552,0.07000312448172089,0.5466591968522301,0.6158837892572602,0.3541040158526127
2025-06-30,0.05239276560754124,0.4738542658657042,0.043561589174735765,0.3184587634992525,0.3346476416389291,0.33622608542163335
2025-07-31,0.057836733559747826,0.8957727646634767,0.0461189882300906,0.5013267199584395,0.6338424972962823,0.32880881537881296
2025-09-01,0.06067471296758084,0.7302174141516063,0.06421341258317416,0.43883579933844374,0.548246427395895,0.36389112068928076
2025-09-30,0.049236176313904687,0.5594884967801591,0.04138566575567014,0.39789689207538476,0.39346553194012013,0.4573579523153021
2025-10-31,0.0609858468866442,0.9399526563666672,0.05576172500360766,0.4229799771104733,0.6912382862104287,0.473167386609511
2025-12-01,0.060785120804260906,1.1199304182938519,0.055556937350568734,0.545014128310175,0.8218858219947853,0.20992321049642457
2026-01-02,0.06192804430495713,1.2628375429380794,0.07950078511178664,0.666228905179473,0.9168424956348294,0.204046721110398
2026-02-02,0.06086958771371201,0.9888437656730247,0.07367323654156964,0.5554231300273036,0.7226708038093956,0.3937615956675544
2026-03-02,0.06970841925963042,1.775228093529996,0.0765560076099513,0.7911216911387837,1.264098302224089,0.23342383957194002
2026-03-31,0.08621598495127777,1.5077631149504005,0.06966814345082376,0.8241454880638217,1.0644551521644199,0.4859259838099555
2026-04-30,0.06203259224545238,0.9849674306685191,0.07900105207539417,0.5977294186408662,0.7051542545316367,0.3567112160082917
2026-06-01,0.07268662075313446,1.307628736692433,0.06854100445117244,0.6307436697020973,0.9426223773755582,0.3504864579962415
2026-06-30,0.07771045676574118,0.9551831593632311,0.07240644609050721,0.4694704552384773,0.6795696778590039,0.20330562885701317
