,EW,GMV,GMV Long Only,GMV Linear Shrinkage,GMV Nonlinear Shrinkage,GMV Robust
2024-07-31,0.0,0.6855730485250756,0.014121428412223247,0.3417748742432833,0.4884735325656969,0.258842110906683
2024-09-02,0.0,0.7922303621838984,0.017121833294370323,0.6347572586852365,0.584190645599133,0.5202814273852167
2024-09-30,0.0,0.7402698024021483,0.01869232114669454,0.4393753093102822,0.5499495341386557,0.21550120720976573
2024-10-31,0.0,0.6625082467930511,0.027292313794766918,0.38245115134215496,0.49104473380415353,0.48238416995599664
2024-12-02,0.0,0.5783474641100178,0.027451294061484142,0.36820876045340045,0.4460788804603506,0.14824457951526665
2025-01-02,0.0,1.0766065346523932,0.029441498432642155,0.7090760980114703,0.7853962128249756,0.5020063303118474
2025-01-31,0.0,0.8239902318631711,0.030193494405955944,0.5178412293491353,0.5812712893357657,0.4703171942214891
2025-02-28,0.0,0.8070450422972626,0.023919924281157946,0.4721921565144191,0.581829722784166,0.1405297716898754
2025-03-31,0.0,0.631630893505319,0.018399078903218048,0.37904737350581147,0.4373550521595505,0.3591819849362923
2025-04-30,0.0,0.716674433352059,0.03476918542812228,0.5025444788332246,0.5179381314535737,0.23453885999193996
2025-06-02,0.0,0.8979402944037855,0.02492958392219141,0.5520398573786965,0.63174819346866,0.318962273481315
2025-06-30,0.0,0.43774089727913856,0.012594689998168547,0.27865798672230624,0.3078599802722347,0.33300917771831273
2025-07-31,0.0,0.9065910963772091,0.015242218541456859,0.5069035984031078,0.6407544973291869,0.32256592027112213
2025-09-01,0.0,0.7554617277549863,0.018477262376195715,0.4579032046162565,0.5661822527584519,0.3349567449236243
2025-09-30,0.0,0.5252106545686046,0.015412714166126811,0.3681615317705798,0.36472968977832926,0.44652991395138686
2025-10-31,0.0,0.939601092200788,0.009368952180189346,0.40060470854796304,0.6943331854509105,0.44303425254504686
2025-12-01,0.0,1.1241024768653902,0.019044698334802615,0.5356762339355781,0.8261879785337141,0.19965739415113146
2026-01-02,0.0,1.2870699967267383,0.03508273432462141,0.6668570348238473,0.9394993126229968,0.20965876100957329
2026-02-02,0.0,1.0381985949720727,0.027641000170774147,0.5448346159924253,0.7489200449187244,0.3725915175449209
2026-03-02,0.0,1.738586093880942,0.02948514192116862,0.7620275453325515,1.222288627872844,0.23836879071920247
2026-03-31,0.0,1.521369565899967,0.04049198109287178,0.781545412383478,1.0775479956803584,0.4684758362376096
2026-04-30,0.0,0.9554475246097549,0.05220244401476161,0.6191564419186685,0.6991206369437056,0.36713840416236954
2026-06-01,0.0,1.197427464645942,0.031011000981641487,0.5827181948272379,0.8599962306281778,0.34152714091085873
2026-06-30,0.0,0.8928593556576997,0.013901085425387564,0.4426866717363641,0.6249599753648887,0.1919204327696185
